name,type,address,lon,lat,pname,cityname,adname
茉莉奶白(悠唐购物中心店),餐饮服务;冷饮店;冷饮店,三丰路2号悠唐购物中心B1层,116.440015,39.921935,北京市,北京市,朝阳区
Yes Lemon就是柠·手打柠檬茶(北京西单大悦城店),餐饮服务;冷饮店;冷饮店,北京城区西单北大街131号西单大悦城F7,116.372908,39.911099,北京市,北京市,西城区
luckin coffee 瑞幸咖啡(陶然北岸·韵竹园店),餐饮服务;咖啡厅;咖啡厅,北京城区南横东街5-2号陶然北岸·韵竹园,116.384579,39.883646,北京市,北京市,西城区
1点点(陶然亭物美超市店),餐饮服务;餐饮相关场所;餐饮相关,太平街6号A003,116.387836,39.880212,北京市,北京市,西城区
长春堂顺时而饮(荷花市场店),餐饮服务;休闲餐饮场所;休闲餐饮场所,北京城区地安门西大街51号13幢,116.391784,39.934077,北京市,北京市,西城区
喜茶(北京君太百货店),餐饮服务;冷饮店;冷饮店,西单北大街133号北京君太百货2层A-10号(星巴克对面),116.373049,39.909941,北京市,北京市,西城区
茶百道(北京朝阳日坛店),餐饮服务;冷饮店;冷饮店,北京城区雅宝路1号国雅大厦负B1层B039,116.440304,39.916174,北京市,北京市,朝阳区
李茶的茶(THE BOX一盒朝外年轻力中心店),餐饮服务;餐饮相关场所;餐饮相关,朝外大街12号THE BOX 朝外|年轻力中心F1层,116.444969,39.922584,北京市,北京市,朝阳区
瑞幸咖啡(环球财讯中心店),餐饮服务;咖啡厅;咖啡厅,宣武门外大街甲1号一层103内01号,116.373275,39.898275,北京市,北京市,西城区
LINLEE·手打柠檬茶(朝阳悠唐购物中心店),餐饮服务;冷饮店;冷饮店,朝外街道悠唐购物中心B1层电梯旁(川成元麻辣香锅隔壁),116.439473,39.921954,北京市,北京市,朝阳区
蜜雪冰城(朝阳门外大街辅路店),餐饮服务;冷饮店;冷饮店,朝阳门外大街19号华普国际大厦F1层,116.438491,39.924725,北京市,北京市,朝阳区
顺时而饮(悠唐购物中心店),餐饮服务;冷饮店;冷饮店|餐饮服务;中餐厅;中餐厅,三丰北里5号楼悠唐购物中心4层,116.438364,39.921605,北京市,北京市,朝阳区
K22酸奶草莓(悠唐购物中心1期店),餐饮服务;冷饮店;冷饮店,三丰路2号悠唐购物中心B1层,116.439522,39.921767,北京市,北京市,朝阳区
茶话弄(北京地安门外大街店),餐饮服务;冷饮店;冷饮店,地安门外大街31号新地佰B1层-20(什刹海地铁站A1西北口旁),116.395251,39.937848,北京市,北京市,西城区
奈雪的茶(北京新地佰店),餐饮服务;冷饮店;冷饮店,地安门外大街31号新地佰商场一层奈雪的茶,116.395477,39.937951,北京市,北京市,西城区
茉酸奶(西单大悦城店),餐饮服务;冷饮店;冷饮店,西单大悦城5层(中国移动营业厅门口),116.372799,39.911223,北京市,北京市,西城区
沪上阿姨·精选茶饮(北京宣武门富卓商厦店)(暂停营业),餐饮服务;冷饮店;冷饮店,北京城区宣武门外大街32号1幢501,116.375175,39.893475,北京市,北京市,西城区
luckin coffee 瑞幸咖啡(复兴门内大街45号院店),餐饮服务;咖啡厅;咖啡厅,金融街街道复兴门内大街45-10号,116.370975,39.908725,北京市,北京市,西城区
兰熊鲜奶(悠唐购物中心店),餐饮服务;冷饮店;冷饮店,三丰路2号悠唐购物中心B1层,116.439472,39.921874,北京市,北京市,朝阳区
瑞幸咖啡,餐饮服务;咖啡厅;咖啡厅,北京城区张自忠路10号华人一品大厦F1层,116.410399,39.933114,北京市,北京市,东城区
CHAGEE霸王茶姬(后海店),餐饮服务;休闲餐饮场所;休闲餐饮场所,北京城区银锭桥16号(什刹海地铁站A2西北口步行330米),116.393798,39.938463,北京市,北京市,西城区
瑞幸咖啡,餐饮服务;咖啡厅;咖啡厅,北京城区朝阳门外大街22号泛利大厦B1层,116.439935,39.922817,北京市,北京市,朝阳区
瑞幸咖啡(国雅大厦店),餐饮服务;咖啡厅;咖啡厅,北京城区雅宝路1号国雅大厦,116.440707,39.915966,北京市,北京市,朝阳区
高大泡·新中式养生茶饮,餐饮服务;餐饮相关场所;餐饮相关,北京城区地安门东大街141号,116.396930,39.933690,北京市,北京市,东城区
瑞幸咖啡,餐饮服务;休闲餐饮场所;休闲餐饮场所,北京城区夕照寺中街4号epark夕照寺社区F1层,116.441826,39.889178,北京市,北京市,东城区
茶百道(北京西城地安门店),餐饮服务;冷饮店;冷饮店,北京城区地安门外大街31号新地佰B1-18号铺位,116.395555,39.937687,北京市,北京市,西城区
茉莉奶白(北京鼓楼店),餐饮服务;休闲餐饮场所;休闲餐饮场所,地安门外大街与鼓楼东大街交叉口东南60米,116.396175,39.939575,北京市,北京市,西城区
澄茶(陶然亭公园店),餐饮服务;餐饮相关场所;餐饮相关,太平街陶然亭公园东门南50米,116.387328,39.875596,北京市,北京市,西城区
荷田水铺(北京THE BOX店),生活服务;生活服务场所;生活服务场所,朝外大街12号THE BOX一盒朝外年轻力中心F3层,116.445000,39.922742,北京市,北京市,朝阳区
CHAGEE霸王茶姬(北京北锣鼓巷店),餐饮服务;冷饮店;冷饮店,鼓楼东大街125号,116.402796,39.940970,北京市,北京市,东城区
LINLEE·手打柠檬茶(西城区金融街店),餐饮服务;冷饮店;冷饮店,北京城区西单北大街106号,116.373954,39.914931,北京市,北京市,西城区
茶太良品(南锣鼓巷店),餐饮服务;餐饮相关场所;餐饮相关,帽儿胡同5号四合院南门东50米,116.403080,39.936493,北京市,北京市,东城区
喜茶(北京鼓楼店),餐饮服务;冷饮店;冷饮店,鼓楼东大街206号鼓楼园,116.399137,39.940479,北京市,北京市,东城区
星巴克(王府井喜悦店),餐饮服务;咖啡厅;星巴克咖啡,王府井大街301号王府井喜悦购物中心B2层MB235,116.410324,39.909953,北京市,北京市,东城区
星巴克(东方广场三店),餐饮服务;咖啡厅;星巴克咖啡,东长安街1号东方广场写字楼W1座一层P-W1(08-10)号店铺,116.412931,39.909328,北京市,北京市,东城区
fu3福叁咖啡(西兴隆街店),餐饮服务;咖啡厅;咖啡厅,西兴隆街130号,116.406753,39.897286,北京市,北京市,东城区
METAL HANDS(前门店),体育休闲服务;娱乐场所;酒吧|餐饮服务;餐饮相关场所;餐饮相关,北京城区西打磨厂街228号(前门地铁站G东南口步行160米),116.401396,39.898567,北京市,北京市,东城区
Z03咖啡(前门小院店),餐饮服务;咖啡厅;咖啡厅,北京城区西打磨厂街210号(前门地铁站G东南口步行320米),116.403219,39.898921,北京市,北京市,东城区
為水(前门大街店),餐饮服务;咖啡厅;咖啡厅,西兴隆街85号,116.407434,39.897506,北京市,北京市,东城区
星巴克(新活馆店),餐饮服务;咖啡厅;星巴克咖啡,东打磨厂7号崇文门新世界女子百货1层,116.413482,39.899577,北京市,北京市,东城区
北京饭店阳光咖啡厅,餐饮服务;咖啡厅;咖啡厅,东长安街33号北京饭店A座1楼(近王府井大街),116.410454,39.909045,北京市,北京市,东城区
星巴克(北京东方广场西区店),餐饮服务;咖啡厅;星巴克咖啡,北京城区东长安街1号东方广场东方新天地商场地下一层,116.414503,39.909537,北京市,北京市,东城区
luckin coffee 瑞幸咖啡(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地LG层,116.413125,39.909105,北京市,北京市,东城区
库迪咖啡(北京医院店),餐饮服务;咖啡厅;咖啡厅,东单大华路1号北京医院门诊楼B1层(门诊楼餐厅内),116.415409,39.904389,北京市,北京市,东城区
Voyage Coffee(三里河公园店),餐饮服务;咖啡厅;咖啡厅,长巷五条19号,116.404025,39.895125,北京市,北京市,东城区
星巴克臻选(北京前门大街店),餐饮服务;咖啡厅;星巴克咖啡,前门大街1-1号(前门地铁站I西南口步行70米),116.397798,39.898236,北京市,北京市,东城区
大小咖啡BigSmallCoffee(前门店),餐饮服务;餐饮相关场所;餐饮相关,西兴隆街60号,116.408813,39.897187,北京市,北京市,东城区
前田珈琲·清吧(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地商城平台层P-E101-02,116.415557,39.909276,北京市,北京市,东城区
% Arabica阿拉比卡咖啡(王府中環店),餐饮服务;咖啡厅;咖啡厅,北京城区王府井大街269号王府中环东座3层301a号,116.410291,39.912339,北京市,北京市,东城区
星巴克(北京市百货大楼店),餐饮服务;咖啡厅;星巴克咖啡,王府井大街253号王府井百货大楼首层,116.409707,39.914068,北京市,北京市,东城区
青雲熹玥coffee&Bar,购物服务;购物相关场所;购物相关场所,青云胡同23号,116.404384,39.895538,北京市,北京市,东城区
要潮人民咖啡馆(前门店),餐饮服务;咖啡厅;咖啡厅,前门大街81号(前门地铁站I西南口步行180米),116.398079,39.895215,北京市,北京市,东城区
Tims天好咖啡(东方广场店),餐饮服务;咖啡厅;咖啡厅,东长安街1号东方新天地商场首层AA50B-2号店铺,116.416117,39.909279,北京市,北京市,东城区
Grid Coffee(北京王府中環店),餐饮服务;咖啡厅;咖啡厅,北京城区王府中环中心B1层-122号商铺,116.409203,39.912462,北京市,北京市,东城区
LAVAZZA拉瓦萨咖啡(北京东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地UG层A502,116.416521,39.909010,北京市,北京市,东城区
星巴克(王府中环店),餐饮服务;咖啡厅;星巴克咖啡,北京城区王府井大街269号院1号楼王府中环B1层-102号商铺,116.410614,39.912605,北京市,北京市,东城区
COSTA COFFEE(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东华门街道王府井大街东方新天地一层五区A501,116.416395,39.909100,北京市,北京市,东城区
Peet's Coffee皮爷咖啡(东方新天地店),餐饮服务;咖啡厅;咖啡厅,北京城区东长安街东方新天地UG层首层第五街皮爷咖啡,116.416613,39.909763,北京市,北京市,东城区
Grid Coffee(北京东方新天地店),餐饮服务;咖啡厅;咖啡厅,北京城区东长安街1号北京东方广场东方新天地商场首层A508号商铺,116.416379,39.909208,北京市,北京市,东城区
瑞幸咖啡(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号东方新天地1层南1门A503,116.416296,39.909184,北京市,北京市,东城区
TOWN HOUSE 北欧咖啡(西总布店),餐饮服务;咖啡厅;咖啡厅,北京城区西总布胡同86号,116.418775,39.912052,北京市,北京市,东城区
M Stand(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地UG层,116.416310,39.908981,北京市,北京市,东城区
川珈琲,餐饮服务;餐饮相关场所;餐饮相关,兴隆都市馨园八号楼底商A101,116.415125,39.895625,北京市,北京市,东城区
星巴克(北京大栅栏店),餐饮服务;咖啡厅;星巴克咖啡,北京城区弓字胡同10号(北京坊W9楼对面),116.394282,39.897606,北京市,北京市,西城区
STARBUCKS COFFEE(崇文门新世界百货1期店),餐饮服务;咖啡厅;星巴克咖啡|购物服务;购物相关场所;购物相关场所,北京城区崇文门外大街3号新世界商场一期首层,116.418084,39.898363,北京市,北京市,东城区
Peet's Coffee皮爷咖啡(澳门中心店),餐饮服务;咖啡厅;咖啡厅,北京城区王府井东街8号澳门中心商场地上第一层L102号铺,116.413327,39.914866,北京市,北京市,东城区
Manner Coffee(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地UG层A506,116.416565,39.909107,北京市,北京市,东城区
Tims天好咖啡(合景泰富摩方店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街1号一层L103/04,116.417279,39.899542,北京市,北京市,东城区
星巴克(银泰in88购物中心店),餐饮服务;咖啡厅;星巴克咖啡,王府井大街88号北京王府井银泰in88购物中心1F层,116.412303,39.915811,北京市,北京市,东城区
星巴克(东安市场店),餐饮服务;咖啡厅;星巴克咖啡,王府井大街138号新东安广场地下一层B111-B112号店铺,116.412138,39.914571,北京市,北京市,东城区
瑞幸咖啡(apm店),餐饮服务;咖啡厅;咖啡厅,王府井大街138号新东安广场四层L426B号店铺,116.411815,39.913863,北京市,北京市,东城区
星巴克(国瑞购物中心店),餐饮服务;咖啡厅;星巴克咖啡,崇文门外大街18号国瑞购物中心地下二层,116.419383,39.897942,北京市,北京市,东城区
% Arabica阿拉比卡咖啡(北京APM店),餐饮服务;咖啡厅;咖啡厅,王府井大街138号北京apm1层(金鱼胡同地铁站出入口旁),116.411546,39.914542,北京市,北京市,东城区
星巴克(北京新闻大厦店),餐饮服务;咖啡厅;星巴克咖啡,建内大街19号新闻大厦1层(东单地铁站C东南口步行200米),116.421919,39.907462,北京市,北京市,东城区
瑞幸咖啡(崇文新世界二期店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街3号崇文新世界百货一期南门一层,116.417406,39.897606,北京市,北京市,东城区
糖房咖啡(故宫店),餐饮服务;咖啡厅;咖啡厅,南河沿5号(友方宾馆)(金鱼胡同地铁站C西南口步行410米),116.406378,39.914266,北京市,北京市,东城区
Cafe Notion,餐饮服务;咖啡厅;咖啡厅,北京城区南火扇胡同2号,116.393354,39.896928,北京市,北京市,西城区
大内宫保·茶咖夜饮,餐饮服务;餐饮相关场所;餐饮相关,北京城区前门大街大栅栏街34号内联升鞋店2层,116.395378,39.895700,北京市,北京市,西城区
VOYAGE COFFEE(杨梅竹店),餐饮服务;咖啡厅;咖啡厅,杨梅竹斜街22号,116.393267,39.895849,北京市,北京市,西城区
M Stand(崇文门新世界百货2期店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街5号新世界百货2期L1层,116.417857,39.896627,北京市,北京市,东城区
瑞幸咖啡(王府井银泰in88店),餐饮服务;咖啡厅;咖啡厅,王府井大街88号1幢负一层B106号,116.411849,39.916035,北京市,北京市,东城区
斜街 8号coffee & books,餐饮服务;咖啡厅;咖啡厅,北京城区杨梅竹斜街8号(铃木食堂隔壁),116.393784,39.896066,北京市,北京市,西城区
清华池咖啡(北京市百货大楼店),餐饮服务;咖啡厅;咖啡厅,百货大楼B2层(金鱼胡同地铁站C西南口步行260米),116.409995,39.913951,北京市,北京市,东城区
BERRY BEANS(前门店),餐饮服务;咖啡厅;咖啡厅,北京城区朱家胡同7号,116.392427,39.894396,北京市,北京市,西城区
星巴克(北京东方广场4店),餐饮服务;咖啡厅;星巴克咖啡,东华门街道东单三条8-16号(平台层东侧汇贤豪庭公寓一层),116.415940,39.909714,北京市,北京市,东城区
Manner Coffee(北京apm店),餐饮服务;咖啡厅;咖啡厅,王府井大街138号新东安广场B2,116.412058,39.915130,北京市,北京市,东城区
瑞幸咖啡(前门大街店),餐饮服务;咖啡厅;咖啡厅,前门大街108号底商(珠市口地铁站A西北口步行200米),116.398421,39.892733,北京市,北京市,东城区
Grid Coffee(北京前门大街店),餐饮服务;咖啡厅;咖啡厅,北京城区前门大街主街94号,116.398303,39.893379,北京市,北京市,东城区
星巴克(哈德门广场店),餐饮服务;咖啡厅;星巴克咖啡,崇文门外大街8号哈德门1号楼F1-05,116.419954,39.899499,北京市,北京市,东城区
Grid Coffee(北京王府井银泰店),餐饮服务;咖啡厅;咖啡厅,北京城区王府井大街88号1幢地上一层L123号铺位Grid Coffee,116.411880,39.916256,北京市,北京市,东城区
肯悦咖啡前门店,餐饮服务;餐饮相关场所;餐饮相关,前门西大街正阳市场1号楼中部,116.395270,39.899578,北京市,北京市,西城区
Manner Coffee(合景摩方购物中心店),餐饮服务;咖啡厅;咖啡厅,崇文门外街道崇文门外大街1号北京合景·摩方购物中心B1层ZD-B1-01号,116.417651,39.899733,北京市,北京市,东城区
星巴克(民生金融中心店),餐饮服务;咖啡厅;星巴克咖啡,建国门内大街28号民生金融中心C座1层C08-A单元,116.419973,39.907192,北京市,北京市,东城区
M Stand(北京apm店),餐饮服务;咖啡厅;咖啡厅,王府井大街138号新东安广场地下二层B2-201B店铺,116.411916,39.915177,北京市,北京市,东城区
星巴克(金宝大厦店),餐饮服务;咖啡厅;星巴克咖啡,北京城区金宝街89号金宝大厦1层4室近金宝汇购物中心,116.419594,39.916214,北京市,北京市,东城区
STARBUCKS RESERVE(北京坊店),餐饮服务;咖啡厅;星巴克咖啡,廊房头条21号院北京坊W1(前门地铁站I西南口步行220米),116.396899,39.897945,北京市,北京市,西城区
那伽树无障碍咖啡披萨集合店,餐饮服务;咖啡厅;咖啡厅,三井胡同21号,116.391062,39.897695,北京市,北京市,西城区
一介野生COFFEE,餐饮服务;咖啡厅;咖啡厅,杨梅竹斜街77号,116.391688,39.895578,北京市,北京市,西城区
卡尔法咖啡酒吧KARFA BAR(崇文门店),体育休闲服务;娱乐场所;酒吧|餐饮服务;咖啡厅;咖啡厅,崇文门外大街新成文化大A座203号,116.418325,39.894624,北京市,北京市,东城区
Cafe&Meal MUJI(北京坊西区店),餐饮服务;快餐厅;快餐厅,煤市街廊房头条21号院北京坊西区二号楼一层,116.395486,39.898582,北京市,北京市,西城区
星巴克(北京中粮广场店),餐饮服务;咖啡厅;星巴克咖啡,建国门内大街8号中粮广场C座一层,116.429496,39.906941,北京市,北京市,东城区
库迪咖啡(哈德门广场店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街8号哈德门广场西塔B1层09号,116.419613,39.899638,北京市,北京市,东城区
瑞幸咖啡(哈德门广场G层店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街8号哈德门广场负一层G-ZD5号,116.419952,39.899711,北京市,北京市,东城区
撞咖·咖啡(前门店),餐饮服务;咖啡厅;咖啡厅,天鼎218文化金融园,116.402843,39.891199,北京市,北京市,东城区
Liberté小篱笆,餐饮服务;餐饮相关场所;餐饮相关,东晓市街与东晓市二巷交叉口西南20米,116.414475,39.890579,北京市,北京市,东城区
Grid Coffee(前门大街店),餐饮服务;咖啡厅;咖啡厅,前门东大街94号(珠市口地铁站A西北口步行300米),116.398409,39.893447,北京市,北京市,东城区
星巴克(金宝汇购物中心店),餐饮服务;咖啡厅;星巴克咖啡,东城区金宝街88号金宝汇一层112号商铺,116.420921,39.915305,北京市,北京市,东城区
DARKROOM CAFE暗房咖啡,餐饮服务;咖啡厅;咖啡厅,三井胡同21号,116.391025,39.897623,北京市,北京市,西城区
luckin coffee 瑞幸咖啡(北京合景摩方购物中心店),餐饮服务;咖啡厅;咖啡厅,合景摩方购物中心(崇文门地铁站出入口步行120米),116.417679,39.899626,北京市,北京市,东城区
Soloist 独奏公司(杨梅竹店),餐饮服务;咖啡厅;咖啡厅,煤市街杨梅竹斜街39号,116.392960,39.895942,北京市,北京市,西城区
星巴克(灯市口天客隆咖啡店),餐饮服务;咖啡厅;星巴克咖啡,北京城区沿街(灯市口地铁站A西北口步行430米),116.414275,39.918875,北京市,北京市,东城区
库迪咖啡(王府77店),餐饮服务;咖啡厅;咖啡厅,王府井大街77号A座1层(北侧),116.410334,39.920712,北京市,北京市,东城区
入巷咖啡,餐饮服务;咖啡厅;咖啡厅,东晓市街7号(磁器口地铁站D西南口步行420米),116.417601,39.889813,北京市,北京市,东城区
Manner Coffee(北京坊店),餐饮服务;咖啡厅;咖啡厅,北京坊(前门地铁站I西南口步行370米),116.394910,39.897673,北京市,北京市,西城区
同仁堂知嘛健康咖啡&养生BAR(北京apm店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,王府井大街138号北京apm3层302-305,116.411931,39.915267,北京市,北京市,东城区
耀咖啡(东单店),餐饮服务;咖啡厅;咖啡厅,东单北大街68号一层北侧及二层,116.418094,39.912930,北京市,北京市,东城区
宫喜发财-咖啡文创(东华门店),餐饮服务;餐饮相关场所;餐饮相关,东华门大街70号,116.403594,39.915059,北京市,北京市,东城区
45号狐山路咖啡,餐饮服务;咖啡厅;咖啡厅,杨梅竹斜街与青竹巷交叉口西60米,116.391351,39.895485,北京市,北京市,西城区
MANNERCOFFEE(崇文门新世界百货1期店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街5号新世界1期L1层,116.417761,39.897378,北京市,北京市,东城区
前叁門,餐饮服务;咖啡厅;咖啡厅,笤帚胡同20号,116.390168,39.895994,北京市,北京市,西城区
瑞幸咖啡(国旅大厦店),餐饮服务;咖啡厅;咖啡厅,东单北大街1号国旅大厦一层大堂,116.417501,39.915124,北京市,北京市,东城区
瑞幸咖啡(中国农业银行大厦店),餐饮服务;咖啡厅;咖啡厅,建国门内大街69号中国农业银行一层大堂,116.419891,39.909258,北京市,北京市,东城区
角楼咖啡(暂停营业),餐饮服务;咖啡厅;咖啡厅,角楼咖啡(鲜鱼口老字号美食街店),116.398125,39.897157,北京市,北京市,东城区
库迪咖啡(东方新天地店)(暂停营业),餐饮服务;咖啡厅;咖啡厅,东华门街道东方新天地东方广场E1座(B1层集结号美食城内),116.416338,39.909229,北京市,北京市,东城区
BOOK CAFE美式書房咖啡,餐饮服务;咖啡厅;咖啡厅,北京城区东四南大街72号纸上声音书店二层,116.417792,39.921631,北京市,北京市,东城区
汵奇咖啡Cenchi coffee,餐饮服务;咖啡厅;咖啡厅,东四南大街114号(灯市口地铁站A西北口步行270米),116.417858,39.919864,北京市,北京市,东城区
国家大剧院咖啡厅,餐饮服务;咖啡厅;咖啡厅,西长安街2号国家大剧院1层(近人大会堂西路),116.389723,39.904786,北京市,北京市,西城区
luckin coffee 瑞幸咖啡(国际艺苑大酒店店),餐饮服务;咖啡厅;咖啡厅,国际艺苑大酒店西门旁,116.411347,39.919319,北京市,北京市,东城区
吉祥咖啡·点绛唇,餐饮服务;咖啡厅;咖啡厅,甘雨胡同与王府井大街交叉口东60米,116.411727,39.916855,北京市,北京市,东城区
老房子1918咖啡厅,餐饮服务;咖啡厅;咖啡厅,北京城区万明路11号东方饭店(虎坊桥地铁站C东南口步行460米),116.389749,39.888624,北京市,北京市,西城区
Meya Coffee,餐饮服务;咖啡厅;咖啡厅,珠市口东大街甲16-36号(桥湾地铁站D西南口步行490米),116.403312,39.890775,北京市,北京市,东城区
COSTA COFFEE(天润财富中心店),餐饮服务;咖啡厅;咖啡厅,朝阳门南小街26号院天润财富中心F1层,116.427700,39.911114,北京市,北京市,东城区
舆观咖啡.You Viewpoint Cafe,餐饮服务;咖啡厅;咖啡厅,灯市口演乐胡同93号(灯市口地铁站A西北口步行430米),116.418645,39.920583,北京市,北京市,东城区
CABO Coffee(北京街店),餐饮服务;咖啡厅;咖啡厅,北京街13号(天坛东门地铁站A2西北口步行490米),116.420834,39.887571,北京市,北京市,东城区
云朵咖啡,餐饮服务;咖啡厅;咖啡厅,五四大街33号一层,116.403460,39.924227,北京市,北京市,东城区
瑞幸咖啡(丰泰中心店),餐饮服务;咖啡厅;咖啡厅,珠市口东大街2号丰泰中心一层,116.416098,39.892660,北京市,北京市,东城区
Coffee Breath呼吸咖啡,餐饮服务;咖啡厅;咖啡厅,琉璃厂东街姚江胡同一号,116.386443,39.894903,北京市,北京市,西城区
模范咖啡,餐饮服务;餐饮相关场所;餐饮相关,杨梅竹斜街前门大街云木集2层,116.393353,39.896047,北京市,北京市,西城区
星巴克(红桥市场店),餐饮服务;咖啡厅;星巴克咖啡,北京城区天坛东路46号迤北红桥市场一层001单元,116.420263,39.886648,北京市,北京市,东城区
库迪咖啡(朝阳门南小街店),餐饮服务;咖啡厅;咖啡厅,北京城区朝阳门南小街20号楼1层底商6号(便利蜂和711中间),116.427161,39.914185,北京市,北京市,东城区
做書咖啡,餐饮服务;咖啡厅;咖啡厅,北京城区隆福寺东院1号院3层(中国书店正上方),116.415196,39.924922,北京市,北京市,东城区
伍楼咖啡,餐饮服务;咖啡厅;咖啡厅,北京城区东四南大街15号17号雪莲亮点文创园5层顶楼,116.417317,39.922939,北京市,北京市,东城区
福叁咖啡(美术馆店),餐饮服务;咖啡厅;咖啡厅,北京城区美术馆东街22北侧楼1层,116.411109,39.926320,北京市,北京市,东城区
无韵诗咖啡BlankVerse(东四店),餐饮服务;咖啡厅;咖啡厅,东四南大街15号雪莲亮点文创园106号,116.417459,39.922859,北京市,北京市,东城区
knit coffee(金宝汇购物中心店),餐饮服务;餐饮相关场所;餐饮相关,金宝街与东四南大街交叉口东南120米,116.421666,39.914933,北京市,北京市,东城区
瑞幸咖啡(昌盛大厦店),餐饮服务;咖啡厅;咖啡厅,北京城区北新华街29号北京昌盛大厦一层107号,116.383316,39.903860,北京市,北京市,西城区
夏至咖啡,餐饮服务;咖啡厅;咖啡厅,留学路88号(珠市口地铁站G西南口步行430米),116.394700,39.888279,北京市,北京市,西城区
中古蔷薇,风景名胜;风景名胜相关;旅游景点,藏家桥胡同4号(虎坊桥地铁站B东北口步行410米),116.385199,39.892374,北京市,北京市,西城区
璞瑄酒店大堂吧,餐饮服务;餐饮相关场所;餐饮相关,北京市王府井大街1号北京璞瑄酒店4层,116.409952,39.923454,北京市,北京市,东城区
星巴克(雍贵中心店),餐饮服务;咖啡厅;星巴克咖啡,广渠门内大街41号1层41-01室,116.428564,39.894015,北京市,北京市,东城区
莲COFFEE&T(北京明城墙遗址公园店),餐饮服务;咖啡厅;咖啡厅,崇文门东大街9号(明城墙遗址公园内城墙上),116.433036,39.901630,北京市,北京市,东城区
无韵诗咖啡(北京音乐厅店),餐饮服务;咖啡厅;咖啡厅,北新华街14号,116.382937,39.905996,北京市,北京市,西城区
瑞幸咖啡(中粮广场B座店),餐饮服务;餐饮相关场所;餐饮相关,建国门内大街8号中粮广场B座F1层,116.430309,39.906667,北京市,北京市,东城区
安澜自在咖啡ANLAN Coffee,餐饮服务;咖啡厅;咖啡厅,小沙土园胡同与大安澜营胡同交叉口西南20米,116.385697,39.894055,北京市,北京市,西城区
瑞幸咖啡(华丽大厦店),餐饮服务;咖啡厅;咖啡厅,王府井金宝街58号一层103A,116.425272,39.915195,北京市,北京市,东城区
O.M.G.Coffee(北京街店),餐饮服务;咖啡厅;咖啡厅,法华寺街91号北京街47号,116.421437,39.888060,北京市,北京市,东城区
库迪咖啡(北京天雅珠宝城店),餐饮服务;咖啡厅;咖啡厅,法华寺街136号天雅珠宝城1层A西-08(珠宝城西门),116.421267,39.886758,北京市,北京市,东城区
福禄米行,餐饮服务;咖啡厅;咖啡厅|购物服务;购物相关场所;购物相关场所,朝内南小街禄米仓胡同71-2号,116.429019,39.917182,北京市,北京市,东城区
福嗝er Cafe&Brewpub(东四店),餐饮服务;咖啡厅;咖啡厅,北京城区东四北大街495号(停车在盈地大厦附近路边),116.417283,39.926003,北京市,北京市,东城区
Da Cafe打杯咖啡(天桥店),餐饮服务;咖啡厅;咖啡厅,华仁路5号楼底商,116.393076,39.887687,北京市,北京市,西城区
库迪咖啡(盈城中心C座店),餐饮服务;咖啡厅;咖啡厅,北京站东街8号盈城中心C座大堂,116.431397,39.904327,北京市,北京市,东城区
瑞幸咖啡(通正国际大厦店),餐饮服务;咖啡厅;咖啡厅,广渠门内大街80号通正国际大厦一层,116.428721,39.892909,北京市,北京市,东城区
日进咖啡(北京故宫店),餐饮服务;咖啡厅;咖啡厅,北京城区沙滩后街22号1幢一层101,116.401785,39.925330,北京市,北京市,东城区
库迪咖啡(北京天桥艺术大厦店),餐饮服务;餐饮相关场所;餐饮相关,天桥南大街1号天桥艺术大厦B座,116.398018,39.885702,北京市,北京市,西城区
1402 cafe(美术馆店),餐饮服务;咖啡厅;咖啡厅,隆福寺街95号北京隆福寺街区L1层,116.411162,39.925305,北京市,北京市,东城区
星巴克(北京隆福寺店),餐饮服务;咖啡厅;咖啡厅,隆福寺街47号(东四地铁站E西北口步行60米),116.415266,39.925195,北京市,北京市,东城区
隆福1402,餐饮服务;餐饮相关场所;餐饮相关,隆福寺街23号(东四地铁站B东北口步行210米),116.416289,39.925297,北京市,北京市,东城区
角楼咖啡厅(暂停营业),餐饮服务;咖啡厅;咖啡厅,景山前街4号故宫博物院内神武门外西侧,116.396188,39.922434,北京市,北京市,东城区
CHOOCHOO COFFEE,餐饮服务;咖啡厅;咖啡厅,大栅栏街道韩家胡同78号,116.385505,39.891505,北京市,北京市,西城区
UPLIFT Café & Taproom,餐饮服务;咖啡厅;咖啡厅,北京城区东四北大街496号1幢101,116.417583,39.925765,北京市,北京市,东城区
