135,蜜雪冰城(富卓商厦店),餐饮服务;冷饮店;冷饮店,宣武门外大街32号富卓商厦F1层,116.375265,39.893093,北京市,北京市,西城区,0,0,中庸：混合社区,0
136,茉莉奶白(北京中海大吉巷店),餐饮服务;冷饮店;冷饮店,广安门内大街与菜市口大街交叉口西北20米,116.374225,39.889075,北京市,北京市,西城区,4,1,中庸：混合社区,3
137,茶百道(沃尔玛门店),餐饮服务;冷饮店;冷饮店,宣武门外大街36号1幢1层F1F0017F1F0002-B号,116.375363,39.893126,北京市,北京市,西城区,12,1,中庸：混合社区,19
138,兰熊鲜奶(西单大悦城店),餐饮服务;冷饮店;冷饮店|购物服务;购物相关场所;购物相关场所,西单北大街西单大悦城6F-16A,116.372942,39.911364,北京市,北京市,西城区,18,3,中庸：混合社区,21
139,CHAGEE霸王茶姬(中海大吉巷店),餐饮服务;休闲餐饮场所;休闲餐饮场所,大吉中街东口,116.377375,39.887525,北京市,北京市,西城区,4,0,中庸：混合社区,8
140,山茶赋·新中式鲜奶茶(西单华威店),餐饮服务;冷饮店;冷饮店,北京城区西单北大街130-152号西单购物中心6层33号,116.37448,39.911312,北京市,北京市,西城区,18,3,中庸：混合社区,21
141,么么侠的茶(赛特+购物中心店),餐饮服务;冷饮店;冷饮店,建国门外大街22号赛特+购物中心F1层,116.441641,39.907608,北京市,北京市,朝阳区,23,0,抗寒：重度商务刚需,46
142,luckin coffee 瑞幸咖啡(北京中海大吉巷商业街区店),餐饮服务;咖啡厅;咖啡厅,北京城区骡马市大街264号中海大吉巷负一层,116.375946,39.888503,北京市,北京市,西城区,4,0,中庸：混合社区,8
143,喜茶(北京朝阳门外店),餐饮服务;冷饮店;冷饮店,北京城区朝外大街路26号1层F1-08室,116.441183,39.921738,北京市,北京市,朝阳区,22,1,抗寒：重度商务刚需,39
144,喜茶(北京朝阳门SOHO店),餐饮服务;冷饮店;冷饮店,朝阳门内大街朝阳门SOHOB1层A115-1,116.432604,39.923718,北京市,北京市,东城区,25,0,抗寒：重度商务刚需,50
145,茉酸奶(华威大厦店)(暂停营业),餐饮服务;冷饮店;冷饮店,西长安街街道西单北大街华威大厦344商铺,116.374572,39.911414,北京市,北京市,西城区,0,3,中庸：混合社区,-15
146,陆藜开了个方子(北京银河SOHO店),餐饮服务;休闲餐饮场所;休闲餐饮场所,北京城区南竹杆胡同2号银河soho商场,116.433229,39.921575,北京市,北京市,东城区,30,0,抗寒：重度商务刚需,60
147,奈雪的茶(北京国雅大厦PRO店),餐饮服务;冷饮店;冷饮店,雅宝路1号国雅大厦一层1003号商铺奈雪的茶,116.440705,39.916013,北京市,北京市,朝阳区,7,12,脆弱：极度依赖天气,-46
148,煮叶(悠唐购物中心店),餐饮服务;冷饮店;冷饮店|餐饮服务;中餐厅;中餐厅,三丰北里2号楼悠唐购物中心F2层F2-26,116.438173,39.921754,北京市,北京市,朝阳区,34,1,抗寒：重度商务刚需,63
149,长春堂顺时而饮(天坛南门店),餐饮服务;餐饮相关场所;餐饮相关,永定门东街东里东区西门旁,116.41356,39.873473,北京市,北京市,东城区,0,5,中庸：混合社区,-25
150,luckin coffee 瑞幸咖啡(富力·摩根中心店),餐饮服务;咖啡厅;咖啡厅,北京城区太平街6富力·摩根中心F1层,116.387638,39.881468,北京市,北京市,西城区,6,1,中庸：混合社区,7
151,淡马茶坊(北京大吉巷店),餐饮服务;冷饮店;冷饮店,骡马市大街20号院B1层B158,116.376062,39.888537,北京市,北京市,西城区,4,1,中庸：混合社区,3
152,沪上阿姨·精选茶饮(北京西西友谊商城店),餐饮服务;休闲餐饮场所;休闲餐饮场所,北京城区西单北大街109号三层AF3-08,116.372932,39.914063,北京市,北京市,西城区,9,0,中庸：混合社区,18
153,luckin coffee 瑞幸咖啡(西什库大街店),餐饮服务;咖啡厅;咖啡厅,北京城区西什库大街与西安门大街交叉口北260米,116.379952,39.924968,北京市,北京市,西城区,0,3,中庸：混合社区,-15
154,蜜雪冰城(陶然北岸·韵竹园店),餐饮服务;冷饮店;冷饮店,南横东街5-2号陶然北岸·韵竹园,116.382157,39.883471,北京市,北京市,西城区,2,0,中庸：混合社区,4
155,CoCo都可(丰联广场店),餐饮服务;冷饮店;冷饮店,朝阳门外大街18号丰联商场B1层B103号商铺,116.438466,39.923536,北京市,北京市,朝阳区,0,1,中庸：混合社区,-5
156,BONJOUR本就(北 京西单大悦城店),餐饮服务;冷饮店;冷饮店,西单北大街131号6F-10号,116.372938,39.910921,北京市,北京市,西城区,18,3,中庸：混合社区,21
157,蜜雪冰城(西单商业街店),餐饮服务;餐饮相关场所;餐饮相关,大木仓胡同129号,116.37275,39.911657,北京市,北京市,西城区,18,3,中庸：混合社区,21
158,树夏(朝阳悠唐店),餐饮服务;冷饮店;冷饮店,三丰北里2号楼悠唐购物中心B1层,116.439927,39.92176,北京市,北京市,朝阳区,23,1,抗寒：重度商务刚需,41
159,CHAGEE霸王茶姬(北京悠唐购物中心店),餐饮服务;冷饮店;冷饮店,朝阳门外大街三丰北里2号楼,116.438773,39.92183,北京市,北京市,朝阳区,26,0,抗寒：重度商务刚需,52
160,KOI Thé(北京悠唐购物中心店),餐饮服务;冷饮店;冷饮店,悠唐购物中心1期,116.440059,39.921902,北京市,北京市,朝阳区,23,1,抗寒：重度商务刚需,41
161,兰熊鲜奶(中海大吉巷店),餐饮服务;餐饮相关场所;餐饮相关,骡马市大街20号1区8栋b1(麦当劳),116.375967,39.888509,北京市,北京市,西城区,4,1,中庸：混合社区,3
162,CHAGEE霸王茶姬(北京汇京双子座大厦店),餐饮服务;冷饮店;冷饮店|购物服务;专卖店;专营店,建国门外大街乙12号双子座购物中心F1层,116.448952,39.907638,北京市,北京市,朝阳区,29,0,抗寒：重度商务刚需,58
163,东发道茶冰厅(悠唐购物中心1期店),餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;冷饮店;冷饮店,北京城区三丰北里2号楼(外交部东南角)悠唐生活广场4层,116.439757,39.921835,北京市,北京市,朝阳区,23,0,抗寒：重度商务刚需,46
164,喜茶(北京南锣鼓巷店),餐饮服务;冷饮店;冷饮店,南锣鼓巷76号(南锣鼓巷地铁站E西北口步行330米),116.403235,39.936709,北京市,北京市,东城区,1,2,中庸：混合社区,-8
165,茉莉奶白(悠唐购物中心店),餐饮服务;冷饮店;冷饮店,三丰路2号悠唐购物中心B1层,116.440015,39.921935,北京市,北京市,朝阳区,0,1,中庸：混合社区,-5
166,Yes Lemon就是柠·手打柠檬茶(北京西单大悦城店),餐饮服务;冷饮店;冷饮店,北京城区西单北大街131号西单大悦城F7,116.372908,39.911099,北京市,北京市,西城区,18,3,中庸：混合社区,21
167,luckin coffee 瑞幸咖啡(陶然北岸·韵竹园店),餐饮服务;咖啡厅;咖啡厅,北京城区南横东街5-2号陶然北岸·韵竹园,116.384579,39.883646,北京市,北京市,西城区,4,0,中庸：混合社区,8
168,1点点(陶然亭物美超市店),餐饮服务;餐饮相关场所;餐饮相关,太平街6号A003,116.387836,39.880212,北京市,北京市,西城区,5,2,中庸：混合社区,0
169,长春堂顺时而饮(荷花市场店),餐饮服务;休闲餐饮场所;休闲餐饮场所,北京城区地安门西大街51号13幢,116.391784,39.934077,北京市,北京市,西城区,0,9,脆弱：极度依赖天气,-45
170,喜茶(北京君太百货店),餐饮服务;冷饮店;冷饮店,西单北大街133号北京君太百货2层A-10号(星巴克对面),116.373049,39.909941,北京市,北京市,西城区,23,0,抗寒：重度商务刚需,46
171,茶百道(北京朝阳日坛店),餐饮服务;冷饮店;冷饮店,北京城区雅宝路1号国雅大厦负B1层B039,116.440304,39.916174,北京市,北京市,朝阳区,8,12,脆弱：极度依赖天气,-44
172,李茶的茶(THE BOX一盒朝外年轻力中心店),餐饮服务;餐饮相关场所;餐饮相关,朝外大街12号THE BOX 朝外|年轻力中心F1层,116.444969,39.922584,北京市,北京市,朝阳区,0,0,中庸：混合社区,0
173,瑞幸咖啡(环球财讯中心店),餐饮服务;咖啡厅;咖啡厅,宣武门外大街甲1号一层103内01号,116.373275,39.898275,北京市,北京市,西城区,25,0,抗寒：重度商务刚需,50
174,LINLEE·手打柠檬茶(朝阳悠唐购物中心店),餐饮服务;冷饮店;冷饮店,朝外街道悠唐购物中心B1层电梯旁(川成元麻辣香锅隔壁),116.439473,39.921954,北京市,北京市,朝阳区,22,1,抗寒：重度商务刚需,39
175,蜜雪冰城(朝阳门外大街辅路店),餐饮服务;冷饮店;冷饮店,朝阳门外大街19号华普国际大厦F1层,116.438491,39.924725,北京市,北京市,朝阳区,23,1,抗寒：重度商务刚需,41
176,顺时而饮(悠唐购物中心店),餐饮服务;冷饮店;冷饮店|餐饮服务;中餐厅;中餐厅,三丰北里5号楼悠唐购物中心4层,116.438364,39.921605,北京市,北京市,朝阳区,30,1,抗寒：重度商务刚需,55
177,K22酸奶草莓(悠唐购物中心1期店),餐饮服务;冷饮店;冷饮店,三丰路2号悠唐购物中心B1层,116.439522,39.921767,北京市,北京市,朝阳区,22,0,抗寒：重度商务刚需,44
178,茶话弄(北京地安门外大街店),餐饮服务;冷饮店;冷饮店,地安门外大街31号新地佰B1层-20(什刹海地铁站A1西北口旁),116.395251,39.937848,北京市,北京市,西城区,0,5,中庸：混合社区,-25
179,奈雪的茶(北京新地佰店),餐饮服务;冷饮店;冷饮店,地安门外大街31号新地佰商场一层奈雪的茶,116.395477,39.937951,北京市,北京市,西城区,0,5,中庸：混合社区,-25
180,茉酸奶(西单大悦城店),餐饮服务;冷饮店;冷饮店,西单大悦城5层(中国移动营业厅门口),116.372799,39.911223,北京市,北京市,西城区,18,3,中庸：混合社区,21
181,沪上阿姨·精选茶饮(北京宣武门富卓商厦店)(暂停营业),餐饮服务;冷饮店;冷饮店,北京城区宣武门外大街32号1幢501,116.375175,39.893475,北京市,北京市,西城区,16,1,中庸：混合社区,27
182,luckin coffee 瑞幸咖啡(复兴门内大街45号院店),餐饮服务;咖啡厅;咖啡厅,金融街街道复兴门内大街45-10号,116.370975,39.908725,北京市,北京市,西城区,0,4,中庸：混合社区,-20
183,兰熊鲜奶(悠唐购物中心店),餐饮服务;冷饮店;冷饮店,三丰路2号悠唐购物中心B1层,116.439472,39.921874,北京市,北京市,朝阳区,22,1,抗寒：重度商务刚需,39
184,瑞幸咖啡,餐饮服务;咖啡厅;咖啡厅,北京城区张自忠路10号华人一品大厦F1层,116.410399,39.933114,北京市,北京市,东城区,4,0,中庸：混合社区,8
185,CHAGEE霸王茶姬(后海店),餐饮服务;休闲餐饮场所;休闲餐饮场所,北京城区银锭桥16号(什刹海地铁站A2西北口步行330米),116.393798,39.938463,北京市,北京市,西城区,0,6,脆弱：极度依赖天气,-30
186,瑞幸咖啡,餐饮服务;咖啡厅;咖啡厅,北京城区朝阳门外大街22号泛利大厦B1层,116.439935,39.922817,北京市,北京市,朝阳区,22,1,抗寒：重度商务刚需,39
187,瑞幸咖啡(国雅大厦店),餐饮服务;咖啡厅;咖啡厅,北京城区雅宝路1号国雅大厦,116.440707,39.915966,北京市,北京市,朝阳区,7,12,脆弱：极度依赖天气,-46
188,高大泡·新中式养生茶饮,餐饮服务;餐饮相关场所;餐饮相关,北京城区地安门东大街141号,116.39693,39.93369,北京市,北京市,东城区,0,4,中庸：混合社区,-20
189,瑞幸咖啡,餐饮服务;休闲餐饮场所;休闲餐饮场所,北京城区夕照寺中街4号epark夕照寺社区F1层,116.441826,39.889178,北京市,北京市,东城区,0,1,中庸：混合社区,-5
190,茶百道(北京西城地安门店),餐饮服务;冷饮店;冷饮店,北京城区地安门外大街31号新地佰B1-18号铺位,116.395555,39.937687,北京市,北京市,西城区,0,5,中庸：混合社区,-25
191,茉莉奶白(北京鼓楼店),餐饮服务;休闲餐饮场所;休闲餐饮场所,地安门外大街与鼓楼东大街交叉口东南60米,116.396175,39.939575,北京市,北京市,西城区,0,4,中庸：混合社区,-20
192,澄茶(陶然亭公园店),餐饮服务;餐饮相关场所;餐饮相关,太平街陶然亭公园东门南50米,116.387328,39.875596,北京市,北京市,西城区,3,13,脆弱：极度依赖天气,-59
193,荷田水铺(北京THE BOX店),生活服务;生活服务场所;生活服务场所,朝外大街12号THE BOX一盒朝外年轻力中心F3层,116.445,39.922742,北京市,北京市,朝阳区,0,0,中庸：混合社区,0
194,CHAGEE霸王茶姬(北京北锣鼓巷店),餐饮服务;冷饮店;冷饮店,鼓楼东大街125号,116.402796,39.94097,北京市,北京市,东城区,1,0,中庸：混合社区,2
195,LINLEE·手打柠檬茶(西城区金融街店),餐饮服务;冷饮店;冷饮店,北京城区西单北大街106号,116.373954,39.914931,北京市,北京市,西城区,7,0,中庸：混合社区,14
196,茶太良品(南锣鼓巷店),餐饮服务;餐饮相关场所;餐饮相关,帽儿胡同5号四合院南门东50米,116.40308,39.936493,北京市,北京市,东城区,0,3,中庸：混合社区,-15
197,喜茶(北京鼓楼店),餐饮服务;冷饮店;冷饮店,鼓楼东大街206号鼓楼园,116.399137,39.940479,北京市,北京市,东城区,0,3,中庸：混合社区,-15
198,星巴克(王府井喜悦店),餐饮服务;咖啡厅;星巴克咖啡,王府井大街301号王府井喜悦购物中心B2层MB235,116.410324,39.909953,北京市,北京市,东城区,20,0,中庸：混合社区,40
199,星巴克(东方广场三店),餐饮服务;咖啡厅;星巴克咖啡,东长安街1号东方广场写字楼W1座一层P-W1(08-10)号店铺,116.412931,39.909328,北京市,北京市,东城区,23,0,抗寒：重度商务刚需,46
200,fu3福叁咖啡(西兴隆街店),餐饮服务;咖啡厅;咖啡厅,西兴隆街130号,116.406753,39.897286,北京市,北京市,东城区,0,2,中庸：混合社区,-10
201,METAL HANDS(前门店),体育休闲服务;娱乐场所;酒吧|餐饮服务;餐饮相关场所;餐饮相关,北京城区西打磨厂街228号(前门地铁站G东南口步行160米),116.401396,39.898567,北京市,北京市,东城区,5,4,中庸：混合社区,-10
202,Z03咖啡(前门小院店),餐饮服务;咖啡厅;咖啡厅,北京城区西打磨厂街210号(前门地铁站G东南口步行320米),116.403219,39.898921,北京市,北京市,东城区,2,3,中庸：混合社区,-11
203,為水(前门大街店),餐饮服务;咖啡厅;咖啡厅,西兴隆街85号,116.407434,39.897506,北京市,北京市,东城区,6,2,中庸：混合社区,2
204,星巴克(新活馆店),餐饮服务;咖啡厅;星巴克咖啡,东打磨厂7号崇文门新世界女子百货1层,116.413482,39.899577,北京市,北京市,东城区,16,0,中庸：混合社区,32
205,北京饭店阳光咖啡厅,餐饮服务;咖啡厅;咖啡厅,东长安街33号北京饭店A座1楼(近王府井大街),116.410454,39.909045,北京市,北京市,东城区,17,0,中庸：混合社区,34
206,星巴克(北京东方广场西区店),餐饮服务;咖啡厅;星巴克咖啡,北京城区东长安街1号东方广场东方新天地商场地下一层,116.414503,39.909537,北京市,北京市,东城区,22,0,抗寒：重度商务刚需,44
207,luckin coffee 瑞幸咖啡(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地LG层,116.413125,39.909105,北京市,北京市,东城区,22,0,抗寒：重度商务刚需,44
208,库迪咖啡(北京医院店),餐饮服务;咖啡厅;咖啡厅,东单大华路1号北京医院门诊楼B1层(门诊楼餐厅内),116.415409,39.904389,北京市,北京市,东城区,5,1,中庸：混合社区,5
209,Voyage Coffee(三里河公园店),餐饮服务;咖啡厅;咖啡厅,长巷五条19号,116.404025,39.895125,北京市,北京市,东城区,2,2,中庸：混合社区,-6
210,星巴克臻选(北京前门大街店),餐饮服务;咖啡厅;星巴克咖啡,前门大街1-1号(前门地铁站I西南口步行70米),116.397798,39.898236,北京市,北京市,东城区,0,4,中庸：混合社区,-20
211,大小咖啡BigSmallCoffee(前门店),餐饮服务;餐饮相关场所;餐饮相关,西兴隆街60号,116.408813,39.897187,北京市,北京市,东城区,12,2,中庸：混合社区,14
212,前田珈琲·清吧(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地商城平台层P-E101-02,116.415557,39.909276,北京市,北京市,东城区,23,0,抗寒：重度商务刚需,46
213,% Arabica阿拉比卡咖啡(王府中環店),餐饮服务;咖啡厅;咖啡厅,北京城区王府井大街269号王府中环东座3层301a号,116.410291,39.912339,北京市,北京市,东城区,30,2,抗寒：重度商务刚需,50
214,星巴克(北京市百货大楼店),餐饮服务;咖啡厅;星巴克咖啡,王府井大街253号王府井百货大楼首层,116.409707,39.914068,北京市,北京市,东城区,23,2,抗寒：重度商务刚需,36
215,青雲熹玥coffee&Bar,购物服务;购物相关场所;购物相关场所,青云胡同23号,116.404384,39.895538,北京市,北京市,东城区,1,2,中庸：混合社区,-8
216,要潮人民咖啡馆(前门店),餐饮服务;咖啡厅;咖啡厅,前门大街81号(前门地铁站I西南口步行180米),116.398079,39.895215,北京市,北京市,东城区,3,3,中庸：混合社区,-9
217,Tims天好咖啡(东方广场店),餐饮服务;咖啡厅;咖啡厅,东长安街1号东方新天地商场首层AA50B-2号店铺,116.416117,39.909279,北京市,北京市,东城区,0,0,中庸：混合社区,0
218,Grid Coffee(北京王府中環店),餐饮服务;咖啡厅;咖啡厅,北京城区王府中环中心B1层-122号商铺,116.409203,39.912462,北京市,北京市,东城区,26,2,抗寒：重度商务刚需,42
219,LAVAZZA拉瓦萨咖啡(北京东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地UG层A502,116.416521,39.90901,北京市,北京市,东城区,22,1,抗寒：重度商务刚需,39
220,星巴克(王府中环店),餐饮服务;咖啡厅;星巴克咖啡,北京城区王府井大街269号院1号楼王府中环B1层-102号商铺,116.410614,39.912605,北京市,北京市,东城区,0,1,中庸：混合社区,-5
221,COSTA COFFEE(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东华门街道王府井大街东方新天地一层五区A501,116.416395,39.9091,北京市,北京市,东城区,22,1,抗寒：重度商务刚需,39
222,Peet's Coffee皮爷咖啡(东方新天地店),餐饮服务;咖啡厅;咖啡厅,北京城区东长安街东方新天地UG层首层第五街皮爷咖啡,116.416613,39.909763,北京市,北京市,东城区,21,0,抗寒：重度商务刚需,42
223,Grid Coffee(北京东方新天地店),餐饮服务;咖啡厅;咖啡厅,北京城区东长安街1号北京东方广场东方新天地商场首层A508号商铺,116.416379,39.909208,北京市,北京市,东城区,22,1,抗寒：重度商务刚需,39
224,瑞幸咖啡(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号东方新天地1层南1门A503,116.416296,39.909184,北京市,北京市,东城区,21,0,抗寒：重度商务刚需,42
225,TOWN HOUSE 北欧咖啡(西总布店),餐饮服务;咖啡厅;咖啡厅,北京城区西总布胡同86号,116.418775,39.912052,北京市,北京市,东城区,12,0,中庸：混合社区,24
226,M Stand(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地UG层,116.41631,39.908981,北京市,北京市,东城区,23,1,抗寒：重度商务刚需,41
227,川珈琲,餐饮服务;餐饮相关场所;餐饮相关,兴隆都市馨园八号楼底商A101,116.415125,39.895625,北京市,北京市,东城区,0,0,中庸：混合社区,0
228,星巴克(北京大栅栏店),餐饮服务;咖啡厅;星巴克咖啡,北京城区弓字胡同10号(北京坊W9楼对面),116.394282,39.897606,北京市,北京市,西城区,2,0,中庸：混合社区,4
229,STARBUCKS COFFEE(崇文门新世界百货1期店),餐饮服务;咖啡厅;星巴克咖啡|购物服务;购物相关场所;购物相关场所,北京城区崇文门外大街3号新世界商场一期首层,116.418084,39.898363,北京市,北京市,东城区,21,3,抗寒：重度商务刚需,27
230,Peet's Coffee皮爷咖啡(澳门中心店),餐饮服务;咖啡厅;咖啡厅,北京城区王府井东街8号澳门中心商场地上第一层L102号铺,116.413327,39.914866,北京市,北京市,东城区,0,0,中庸：混合社区,0
231,Manner Coffee(东方新天地店),餐饮服务;咖啡厅;咖啡厅,东长安街1号北京东方新天地UG层A506,116.416565,39.909107,北京市,北京市,东城区,22,1,抗寒：重度商务刚需,39
232,Tims天好咖啡(合景泰富摩方店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街1号一层L103/04,116.417279,39.899542,北京市,北京市,东城区,21,3,抗寒：重度商务刚需,27
233,星巴克(银泰in88购物中心店),餐饮服务;咖啡厅;星巴克咖啡,王府井大街88号北京王府井银泰in88购物中心1F层,116.412303,39.915811,北京市,北京市,东城区,29,2,抗寒：重度商务刚需,48
234,星巴克(东安市场店),餐饮服务;咖啡厅;星巴克咖啡,王府井大街138号新东安广场地下一层B111-B112号店铺,116.412138,39.914571,北京市,北京市,东城区,25,1,抗寒：重度商务刚需,45
235,瑞幸咖啡(apm店),餐饮服务;咖啡厅;咖啡厅,王府井大街138号新东安广场四层L426B号店铺,116.411815,39.913863,北京市,北京市,东城区,26,0,抗寒：重度商务刚需,52
236,星巴克(国瑞购物中心店),餐饮服务;咖啡厅;星巴克咖啡,崇文门外大街18号国瑞购物中心地下二层,116.419383,39.897942,北京市,北京市,东城区,21,3,抗寒：重度商务刚需,27
237,% Arabica阿拉比卡咖啡(北京APM店),餐饮服务;咖啡厅;咖啡厅,王府井大街138号北京apm1层(金鱼胡同地铁站出入口旁),116.411546,39.914542,北京市,北京市,东城区,0,1,中庸：混合社区,-5
238,星巴克(北京新闻大厦店),餐饮服务;咖啡厅;星巴克咖啡,建内大街19号新闻大厦1层(东单地铁站C东南口步行200米),116.421919,39.907462,北京市,北京市,东城区,9,1,中庸：混合社区,13
239,瑞幸咖啡(崇文新世界二期店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街3号崇文新世界百货一期南门一层,116.417406,39.897606,北京市,北京市,东城区,30,2,抗寒：重度商务刚需,50
240,糖房咖啡(故宫店),餐饮服务;咖啡厅;咖啡厅,南河沿5号(友方宾馆)(金鱼胡同地铁站C西南口步行410米),116.406378,39.914266,北京市,北京市,东城区,18,2,中庸：混合社区,26
241,Cafe Notion,餐饮服务;咖啡厅;咖啡厅,北京城区南火扇胡同2号,116.393354,39.896928,北京市,北京市,西城区,2,4,中庸：混合社区,-16
242,大内宫保·茶咖夜饮,餐饮服务;餐饮相关场所;餐饮相关,北京城区前门大街大栅栏街34号内联升鞋店2层,116.395378,39.8957,北京市,北京市,西城区,3,0,中庸：混合社区,6
243,VOYAGE COFFEE(杨梅竹店),餐饮服务;咖啡厅;咖啡厅,杨梅竹斜街22号,116.393267,39.895849,北京市,北京市,西城区,2,3,中庸：混合社区,-11
244,M Stand(崇文门新世界百货2期店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街5号新世界百货2期L1层,116.417857,39.896627,北京市,北京市,东城区,0,0,中庸：混合社区,0
245,瑞幸咖啡(王府井银泰in88店),餐饮服务;咖啡厅;咖啡厅,王府井大街88号1幢负一层B106号,116.411849,39.916035,北京市,北京市,东城区,29,2,抗寒：重度商务刚需,48
246,斜街 8号coffee & books,餐饮服务;咖啡厅;咖啡厅,北京城区杨梅竹斜街8号(铃木食堂隔壁),116.393784,39.896066,北京市,北京市,西城区,3,0,中庸：混合社区,6
247,清华池咖啡(北京市百货大楼店),餐饮服务;咖啡厅;咖啡厅,百货大楼B2层(金鱼胡同地铁站C西南口步行260米),116.409995,39.913951,北京市,北京市,东城区,23,2,抗寒：重度商务刚需,36
248,BERRY BEANS(前门店),餐饮服务;咖啡厅;咖啡厅,北京城区朱家胡同7号,116.392427,39.894396,北京市,北京市,西城区,1,1,中庸：混合社区,-3
249,星巴克(北京东方广场4店),餐饮服务;咖啡厅;星巴克咖啡,东华门街道东单三条8-16号(平台层东侧汇贤豪庭公寓一层),116.41594,39.909714,北京市,北京市,东城区,22,0,抗寒：重度商务刚需,44
250,Manner Coffee(北京apm店),餐饮服务;咖啡厅;咖啡厅,王府井大街138号新东安广场B2,116.412058,39.91513,北京市,北京市,东城区,0,1,中庸：混合社区,-5
251,瑞幸咖啡(前门大街店),餐饮服务;咖啡厅;咖啡厅,前门大街108号底商(珠市口地铁站A西北口步行200米),116.398421,39.892733,北京市,北京市,东城区,2,1,中庸：混合社区,-1
252,Grid Coffee(北京前门大街店),餐饮服务;咖啡厅;咖啡厅,北京城区前门大街主街94号,116.398303,39.893379,北京市,北京市,东城区,2,1,中庸：混合社区,-1
253,星巴克(哈德门广场店),餐饮服务;咖啡厅;星巴克咖啡,崇文门外大街8号哈德门1号楼F1-05,116.419954,39.899499,北京市,北京市,东城区,17,0,中庸：混合社区,34
254,Grid Coffee(北京王府井银泰店),餐饮服务;咖啡厅;咖啡厅,北京城区王府井大街88号1幢地上一层L123号铺位Grid Coffee,116.41188,39.916256,北京市,北京市,东城区,28,2,抗寒：重度商务刚需,46
255,肯悦咖啡前门店,餐饮服务;餐饮相关场所;餐饮相关,前门西大街正阳市场1号楼中部,116.39527,39.899578,北京市,北京市,西城区,2,4,中庸：混合社区,-16
256,Manner Coffee(合景摩方购物中心店),餐饮服务;咖啡厅;咖啡厅,崇文门外街道崇文门外大街1号北京合景·摩方购物中心B1层ZD-B1-01号,116.417651,39.899733,北京市,北京市,东城区,21,3,抗寒：重度商务刚需,27
257,星巴克(民生金融中心店),餐饮服务;咖啡厅;星巴克咖啡,建国门内大街28号民生金融中心C座1层C08-A单元,116.419973,39.907192,北京市,北京市,东城区,16,2,中庸：混合社区,22
258,M Stand(北京apm店),餐饮服务;咖啡厅;咖啡厅,王府井大街138号新东安广场地下二层B2-201B店铺,116.411916,39.915177,北京市,北京市,东城区,30,2,抗寒：重度商务刚需,50
259,星巴克(金宝大厦店),餐饮服务;咖啡厅;星巴克咖啡,北京城区金宝街89号金宝大厦1层4室近金宝汇购物中心,116.419594,39.916214,北京市,北京市,东城区,8,0,中庸：混合社区,16
260,STARBUCKS RESERVE(北京坊店),餐饮服务;咖啡厅;星巴克咖啡,廊房头条21号院北京坊W1(前门地铁站I西南口步行220米),116.396899,39.897945,北京市,北京市,西城区,3,4,中庸：混合社区,-14
261,那伽树无障碍咖啡披萨集合店,餐饮服务;咖啡厅;咖啡厅,三井胡同21号,116.391062,39.897695,北京市,北京市,西城区,2,1,中庸：混合社区,-1
262,一介野生COFFEE,餐饮服务;咖啡厅;咖啡厅,杨梅竹斜街77号,116.391688,39.895578,北京市,北京市,西城区,2,1,中庸：混合社区,-1
263,卡尔法咖啡酒吧KARFA BAR(崇文门店),体育休闲服务;娱乐场所;酒吧|餐饮服务;咖啡厅;咖啡厅,崇文门外大街新成文化大A座203号,116.418325,39.894624,北京市,北京市,东城区,24,0,抗寒：重度商务刚需,48
264,Cafe&Meal MUJI(北京坊西区店),餐饮服务;快餐厅;快餐厅,煤市街廊房头条21号院北京坊西区二号楼一层,116.395486,39.898582,北京市,北京市,西城区,2,4,中庸：混合社区,-16
265,星巴克(北京中粮广场店),餐饮服务;咖啡厅;星巴克咖啡,建国门内大街8号中粮广场C座一层,116.429496,39.906941,北京市,北京市,东城区,26,1,抗寒：重度商务刚需,47
266,库迪咖啡(哈德门广场店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街8号哈德门广场西塔B1层09号,116.419613,39.899638,北京市,北京市,东城区,17,3,中庸：混合社区,19
267,瑞幸咖啡(哈德门广场G层店),餐饮服务;咖啡厅;咖啡厅,崇文门外大街8号哈德门广场负一层G-ZD5号,116.419952,39.899711,北京市,北京市,东城区,16,3,中庸：混合社区,17
268,撞咖·咖啡(前门店),餐饮服务;咖啡厅;咖啡厅,天鼎218文化金融园,116.402843,39.891199,北京市,北京市,东城区,2,2,中庸：混合社区,-6
269,Liberté小篱笆,餐饮服务;餐饮相关场所;餐饮相关,东晓市街与东晓市二巷交叉口西南20米,116.414475,39.890579,北京市,北京市,东城区,0,2,中庸：混合社区,-10
270,Grid Coffee(前门大街店),餐饮服务;咖啡厅;咖啡厅,前门东大街94号(珠市口地铁站A西北口步行300米),116.398409,39.893447,北京市,北京市,东城区,3,1,中庸：混合社区,1
